Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3
PRDA.S1LEE1I,1982.03,1117.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1983.03,1091.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1984.03,1164.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1985.03,1142.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1986.03,1141.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1987.03,1143.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1988.03,1199.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1989.03,1175.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1990.03,1218.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1991.03,1133.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1992.03,1070.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1993.03,1078.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1994.03,1136.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1995.03,1135.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1996.03,1134.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1997.03,1213.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1998.03,1248.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,1999.03,1162.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2000.03,1253.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2001.03,1216.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2002.03,1231.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2003.03,1255.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2004.03,1253.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2005.03,1262.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2006.03,1211.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2007.03,1247.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2008.03,1277.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2009.03,1209.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2010.03,1320.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2011.03,1314.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2012.03,1305.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2013.03,1320.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2014.03,1316.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2015.03,1352.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2016.03,1395.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2017.03,1415.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2018.03,1469.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2019.03,1428.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2020.03,1481.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2021.03,1471.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1I,2022.03,1464.0,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Index
PRDA.S1LEE1P,1980.03,2.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,1981.03,5.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,1982.03,5.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,1984.03,6.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,1987.03,0.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,1988.03,4.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,1990.03,3.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,1993.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,1994.03,5.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,1997.03,6.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,1998.03,2.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2000.03,7.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2002.03,1.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2003.03,1.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2005.03,0.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2007.03,2.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2008.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2010.03,9.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2013.03,1.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2015.03,2.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2016.03,3.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2017.03,1.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2018.03,3.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LEE1P,2020.03,3.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Construction,Percentage Change
PRDA.S1LFF1I,1978.03,1000.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1979.03,994.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1980.03,976.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1981.03,984.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1982.03,1069.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1983.03,1040.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1984.03,1046.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1985.03,996.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1986.03,871.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1987.03,1017.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1988.03,1038.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1989.03,1092.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1990.03,1110.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1991.03,1100.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1992.03,1018.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1993.03,971.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1994.03,978.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1995.03,987.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1996.03,1014.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1997.03,1038.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1998.03,1031.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,1999.03,1069.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2000.03,1202.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2001.03,1273.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2002.03,1334.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2003.03,1227.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2004.03,1226.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2005.03,1307.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2006.03,1357.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2007.03,1365.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2008.03,1405.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2009.03,1357.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2010.03,1315.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2011.03,1382.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2012.03,1431.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2013.03,1474.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2014.03,1492.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2015.03,1530.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2016.03,1496.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2017.03,1475.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2018.03,1521.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2019.03,1544.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2020.03,1557.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2021.03,1542.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1I,2022.03,1659.0,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Index
PRDA.S1LFF1P,1981.03,0.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1982.03,8.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1984.03,0.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1987.03,16.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1988.03,2.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1989.03,5.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1990.03,1.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1994.03,0.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1995.03,0.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1996.03,2.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1997.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,1999.03,3.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,2000.03,12.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,2001.03,5.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,2002.03,4.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,2005.03,6.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
PRDA.S1LFF1P,2006.03,3.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Indexes - Industry Level (ANZSIC06),Labour,Wholesale Trade,Percentage Change
